store_id,state_abb,state_name,nj,chain_name,market,company_owned,affected_pct,period,post,nj_after,min_wage,fte_employment,starting_wage,hours_open,soda_price,fries_price,entree_price,registers,registers_11am
410,NJ,New Jersey,1,Burger King,Northern NJ,0,,After,1,1,5.05,20.5,5.05,16,1.19,0.98,1.01,4,3
411,NJ,New Jersey,1,Burger King,Northern NJ,0,1,Before,0,0,4.25,21,4.5,16,1.16,1.02,1.09,5,4
411,NJ,New Jersey,1,Burger King,Northern NJ,0,1,After,1,1,5.05,25,5.05,16,1.15,1.01,1.01,5,4
412,NJ,New Jersey,1,KFC,Central NJ,0,0.18,Before,0,0,4.25,10.5,4.5,11,1.06,1.02,2.34,5,2
412,NJ,New Jersey,1,KFC,Central NJ,0,0.18,After,1,1,5.05,8.5,5.05,11,1.15,1.05,2.64,5,3
413,NJ,New Jersey,1,Burger King,Northern NJ,0,1,Before,0,0,4.25,23,4.25,17,1.12,1.02,1.06,4,3
413,NJ,New Jersey,1,Burger King,Northern NJ,0,1,After,1,1,5.05,13,5.05,17,1.11,1.01,1.05,4,2
414,NJ,New Jersey,1,Burger King,Northern NJ,0,0.45,Before,0,0,4.25,23,4.25,16,1.06,0.95,1.11,4,2
414,NJ,New Jersey,1,Burger King,Northern NJ,0,0.45,After,1,1,5.05,21.5,5.05,16,1.15,0.95,1.13,4,3
415,NJ,New Jersey,1,Burger King,Northern NJ,0,0.65,Before,0,0,4.25,29,4.25,16,1.06,0.91,0.98,5,3
415,NJ,New Jersey,1,Burger King,Northern NJ,0,0.65,After,1,1,5.05,23,5.05,16,1.05,0.9,1.04,4,2
417,NJ,New Jersey,1,Burger King,Northern NJ,1,0.9,Before,0,0,4.25,21,4.25,16,1.05,0.94,1.07,4,4
417,NJ,New Jersey,1,Burger King,Northern NJ,1,0.9,After,1,1,5.05,25.5,5.05,16,1.11,1.09,1,3,2
418,NJ,New Jersey,1,Burger King,Northern NJ,0,0.1,Before,0,0,4.25,41.5,4.25,15,1.02,1.01,0.52,4,3
418,NJ,New Jersey,1,Burger King,Northern NJ,0,0.1,After,1,1,5.05,21.5,5.05,16,1.03,0.9,0.59,3,3
419,NJ,New Jersey,1,KFC,Northern NJ,1,0.15,Before,0,0,4.25,12,4.25,11,1.06,0.85,2.34,4,4
419,NJ,New Jersey,1,KFC,Northern NJ,1,0.15,After,1,1,5.05,9.5,5.05,11,1.05,0.84,2.53,4,3
421,NJ,New Jersey,1,KFC,Northern NJ,1,0.1,Before,0,0,4.25,33,4.62,13,1.06,0.85,2.34,4,2
421,NJ,New Jersey,1,KFC,Northern NJ,1,0.1,After,1,1,5.05,36.5,5.05,13,1.05,0.84,2.32,4,2
422,NJ,New Jersey,1,KFC,Northern NJ,0,,Before,0,0,4.25,6.5,4.75,11,1.06,0.85,2.34,4,2
422,NJ,New Jersey,1,KFC,Northern NJ,0,,After,1,1,5.05,16,5.05,11,1.01,0.84,2.32,4,4
423,NJ,New Jersey,1,KFC,Northern NJ,1,0.33,Before,0,0,4.25,9,4.95,12,1.06,0.85,2.34,3,2
423,NJ,New Jersey,1,KFC,Northern NJ,1,0.33,After,1,1,5.05,23.75,5.25,11,1.05,0.84,2.32,3,2
424,NJ,New Jersey,1,KFC,Northern NJ,1,0.45,Before,0,0,4.25,9.75,4.75,11,1.06,0.85,2.34,5,3
424,NJ,New Jersey,1,KFC,Northern NJ,1,0.45,After,1,1,5.05,17.5,5.25,14,1.05,0.94,2.32,5,3
426,NJ,New Jersey,1,Roy Rogers,Northern NJ,1,0.75,Before,0,0,4.25,24.5,4.25,19,1.18,1.02,1.06,5,3
426,NJ,New Jersey,1,Roy Rogers,Northern NJ,1,0.75,After,1,1,5.05,20.5,5.05,18,1.11,1.05,1.05,6,5
427,NJ,New Jersey,1,Wendy's,Northern NJ,0,0.4,Before,0,0,4.25,14,4.75,12.5,1.06,0.98,2.03,2,2
427,NJ,New Jersey,1,Wendy's,Northern NJ,0,0.4,After,1,1,5.05,20.5,5.05,12.5,1.11,1.09,2.07,2,2
428,NJ,New Jersey,1,Wendy's,Northern NJ,0,1,Before,0,0,4.25,19.5,4.62,12.5,1.06,0.98,1.06,2,2
428,NJ,New Jersey,1,Wendy's,Northern NJ,0,1,After,1,1,5.05,25,5.14,12.5,1.05,0.89,2.11,2,2
430,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.44,Before,0,0,4.25,36.5,4.25,15,0.95,0.75,0.8,3,3
430,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.44,After,1,0,4.25,27,4.25,16,0.91,0.73,0.75,3,3
432,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,Before,0,0,4.25,52.5,4.5,16,0.94,0.74,0.79,4,3
432,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,After,1,0,4.25,34,5.05,16,0.94,0.74,0.79,3,1
433,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,Before,0,0,4.25,29,4.25,16,0.95,0.73,0.8,3,3
433,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,After,1,0,4.25,25,,16,0.94,0.74,0.74,3,3
434,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.77,Before,0,0,4.25,45,4.25,16,0.95,0.75,,3,3
434,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.77,After,1,0,4.25,37.5,4.25,16,0.95,0.8,0.8,3,3
435,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.25,Before,0,0,4.25,22.75,4.25,15.5,0.95,0.75,0.79,3,3
435,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.25,After,1,0,4.25,21,4.25,15.5,0.94,0.74,0.79,3,2
438,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,0,0.11,Before,0,0,4.25,7.5,4.25,8,1.01,0.84,2.43,2,1
438,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,0,0.11,After,1,0,4.25,9.5,4.25,9,0.95,0.84,2.43,2,1
440,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,1,Before,0,0,4.25,15.5,4.25,11.5,0.89,0.79,2.01,2,2
440,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,1,After,1,0,4.25,18,,11.5,1,0.8,1.8,2,2
441,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,1,Before,0,0,4.25,38,4.25,11.5,0.89,0.77,0.84,2,2
441,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,1,After,1,0,4.25,18,4.25,11.5,1,0.8,1.81,2,2
443,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,0.95,Before,0,0,4.25,17.5,4.25,11.5,0.89,0.79,1.8,2,2
443,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,0.95,After,1,0,4.25,19,4.35,11.5,1,0.8,1.81,2,2
444,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,,Before,0,0,4.25,25,4.25,12.5,0.89,0.8,0.84,2,2
444,PA,Pennsylvania,0,Wendy's,PA: Philadelphia suburbs,0,,After,1,0,4.25,31.5,4.5,11.5,0.89,,0.79,2,2
445,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,Before,0,0,4.25,70.5,5,18,1.04,0.88,0.94,3,3
445,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,After,1,0,4.25,29,4.75,18,1.04,0.86,0.94,3,3
448,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.78,Before,0,0,4.25,21,4.75,18,0.97,0.84,0.91,3,3
448,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.78,After,1,0,4.25,24.5,4.5,18,0.96,0.83,0.87,3,3
449,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.03,Before,0,0,4.25,15.5,4.87,18,,,,4,4
449,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.03,After,1,0,4.25,27.5,5,18,0.97,0.84,0.73,3,3
450,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,Before,0,0,4.25,15.5,4.75,16.5,0.97,0.82,0.84,3,3
450,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,After,1,0,4.25,34.5,4.75,18,0.91,0.84,0.86,3,3
451,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,Before,0,0,4.25,23.5,5,24,1.05,0.84,0.96,6,4
451,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,After,1,0,4.25,36.5,5,24,1.11,0.84,0.94,6,3
454,PA,Pennsylvania,0,KFC,PA: Easton,1,,Before,0,0,4.25,8.5,4.5,10,0.94,0.73,2.53,4,3
454,PA,Pennsylvania,0,KFC,PA: Easton,1,,After,1,0,4.25,14,5,11,0.94,0.73,2.64,4,3
455,PA,Pennsylvania,0,KFC,PA: Easton,1,0,Before,0,0,4.25,11,5.25,10,0.73,0.73,2.32,2,2
455,PA,Pennsylvania,0,KFC,PA: Easton,1,0,After,1,0,4.25,11,5,11,0.94,0.84,2.32,4,3
458,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,1,0,Before,0,0,4.25,9,5,10,0.94,0.73,2.32,4,4
458,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,1,0,After,1,0,4.25,8.5,5,10.5,0.9,0.73,2.32,4,3
459,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,,Before,0,0,4.25,18,4.25,16,1.05,0.9,0.94,5,
459,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,,After,1,0,4.25,15,4.35,15,1.01,1.01,0.89,4,2
462,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.05,Before,0,0,4.25,15.5,5,12.5,1.05,1.01,1.11,4,4
462,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.05,After,1,0,4.25,17.5,4.75,12,1.01,1.01,0.89,6,3
466,PA,Pennsylvania,0,Wendy's,PA: Easton,0,0.65,Before,0,0,4.25,20.75,4.75,11.5,0.94,0.8,0.94,2,2
466,PA,Pennsylvania,0,Wendy's,PA: Easton,0,0.65,After,1,0,4.25,23,,11.5,0.94,,,2,2
468,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,Before,0,0,4.25,58,5,18,0.95,0.94,0.95,4,3
468,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,After,1,0,4.25,29,5,18,0.97,0.84,0.86,4,3
469,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.8,Before,0,0,4.25,26.5,5,18,0.92,0.72,0.96,3,2
469,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.8,After,1,0,4.25,30.5,4.5,18,0.92,0.81,0.87,3,3
470,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,Before,0,0,4.25,28.5,5.5,18,0.97,0.84,0.94,3,3
470,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,After,1,0,4.25,26,4.75,18,1.03,0.84,0.94,3,2
471,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,Before,0,0,4.25,39,4.25,18,0.97,0.84,0.91,2,2
471,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,After,1,0,4.25,26.5,4.25,18,0.97,0.86,0.91,3,1
472,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.8,Before,0,0,4.25,41.5,4.25,16.5,0.97,1.05,0.91,3,3
472,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.8,After,1,0,4.25,23.5,4.9,17,0.96,0.84,0.91,3,3
473,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,Before,0,0,4.25,22.5,4.75,17,0.97,0.86,0.89,3,2
473,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,After,1,0,4.25,35.5,4.5,17,0.97,0.84,0.86,3,3
474,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,Before,0,0,4.25,13.5,5,12.5,1.13,0.98,1.01,3,1
474,PA,Pennsylvania,0,Burger King,PA: Easton,0,0,After,1,0,4.25,18,4.5,13,1.09,0.94,0.94,3,2
475,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.6,Before,0,0,4.25,32,4.5,15,1.02,0.89,0.9,3,3
475,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.6,After,1,0,4.25,21,4.5,15,1.02,0.94,0.9,3,3
476,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.6,Before,0,0,4.25,24,4.25,18,0.95,0.79,0.91,3,3
476,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.6,After,1,0,4.25,23,4.75,18,0.96,0.84,1.18,3,3
477,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,Before,0,0,4.25,26,4.25,16.5,0.97,0.78,0.99,3,3
477,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.5,After,1,0,4.25,20,6.25,17,0.96,0.84,0.89,3,3
478,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.3,Before,0,0,4.25,48.5,4.5,19,0.97,0.86,0.91,3,3
478,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.3,After,1,0,4.25,27,4.35,18,1.01,0.88,0.91,3,2
481,PA,Pennsylvania,0,KFC,PA: Easton,1,0,Before,0,0,4.25,16.75,5.25,10,0.95,0.74,2.53,5,4
481,PA,Pennsylvania,0,KFC,PA: Easton,1,0,After,1,0,4.25,20,5,11,0.74,0.73,2.53,3,3
483,PA,Pennsylvania,0,KFC,PA: Easton,1,0,Before,0,0,4.25,9.5,5,10,0.94,0.73,2.32,4,3
483,PA,Pennsylvania,0,KFC,PA: Easton,1,0,After,1,0,4.25,13.5,4.75,11,0.95,0.74,2.33,4,3
485,PA,Pennsylvania,0,KFC,PA: Easton,1,0.8,Before,0,0,4.25,8.5,4.5,10,0.95,0.74,2.33,4,3
485,PA,Pennsylvania,0,KFC,PA: Easton,1,0.8,After,1,0,4.25,13,4.5,11,1.01,0.73,2.32,4,3
487,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,Before,0,0,4.25,15,5,11.5,1.11,0.91,0.95,6,3
487,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,After,1,0,4.25,19,4.75,11,1.05,1.01,0.94,6,1
488,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0,Before,0,0,4.25,29.5,5,16,1.05,0.79,1.01,5,5
488,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0,After,1,0,4.25,15.5,4.75,15,1.01,1.01,0.94,5,3
489,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.06,Before,0,0,4.25,18.5,5,14,1.05,1.01,0.94,4,4
489,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.06,After,1,0,4.25,14.5,4.25,11.5,1.01,1.01,1.05,6,3
490,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,Before,0,0,4.25,20.25,5,16,1.05,1.01,1.05,4,4
490,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,After,1,0,4.25,14,5,16,1.01,1.01,1.05,5,3
491,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,1,Before,0,0,4.25,18.5,4.5,13,1.05,0.91,0.95,3,2
491,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,1,After,1,0,4.25,0,,,,,,,
492,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.75,Before,0,0,4.25,13,4.5,12.5,1.11,1.05,0.94,2,1
492,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.75,After,1,0,4.25,13.5,4.5,12.5,1.11,1.11,1.05,2,1
493,PA,Pennsylvania,0,Roy Rogers,PA: Philadelphia suburbs,1,0,Before,0,0,4.25,36,5,16,1.05,0.9,2.01,6,3
493,PA,Pennsylvania,0,Roy Rogers,PA: Philadelphia suburbs,1,0,After,1,0,4.25,19,4.9,16,1.02,1.01,0.84,3,3
495,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.02,Before,0,0,4.25,21,5,15,1.05,1.01,0.94,3,3
495,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.02,After,1,0,4.25,21,5,16,0.96,1.01,1.01,5,3
496,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,Before,0,0,4.25,20.5,5,16,1.05,0.9,0.73,5,3
496,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0,After,1,0,4.25,18,4.75,16,1.01,1.01,0.89,,
498,PA,Pennsylvania,0,Wendy's,PA: Easton,1,0.75,Before,0,0,4.25,28,4.75,12,0.91,0.84,0.85,2,2
498,PA,Pennsylvania,0,Wendy's,PA: Easton,1,0.75,After,1,0,4.25,26.75,5,12,0.98,0.84,0.9,2,2
499,PA,Pennsylvania,0,Wendy's,PA: Easton,1,0.11,Before,0,0,4.25,19,5,12,0.9,0.69,1.75,2,2
499,PA,Pennsylvania,0,Wendy's,PA: Easton,1,0.11,After,1,0,4.25,20.5,5,12,0.9,0.69,0.94,2,2
501,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.63,Before,0,0,4.25,24.5,4.25,16.5,0.84,0.84,0.94,3,3
501,PA,Pennsylvania,0,Burger King,PA: Easton,0,0.63,After,1,0,4.25,43.5,4.75,18,1.03,0.91,0.91,3,3
503,PA,Pennsylvania,0,Burger King,PA: Easton,0,1,Before,0,0,4.25,18.5,4.75,16.5,0.97,0.84,0.91,3,3
503,PA,Pennsylvania,0,Burger King,PA: Easton,0,1,After,1,0,4.25,41.25,4.5,18,0.97,0.84,1,3,3
506,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,1,0.3,Before,0,0,4.25,8.5,,10,0.95,0.74,2.33,3,3
506,PA,Pennsylvania,0,KFC,PA: Philadelphia suburbs,1,0.3,After,1,0,4.25,10.5,5,11,0.95,0.74,2.33,4,3
509,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.3,Before,0,0,4.25,14,5,16,1.05,0.95,1.16,6,3
509,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.3,After,1,0,4.25,13.5,4.25,15.5,1,1.01,0.94,3,2
510,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.6,Before,0,0,4.25,23.5,4.25,16,1.05,0.91,1.05,3,3
510,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.6,After,1,0,4.25,14.25,,15,1.05,1.01,,5,3
511,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.75,Before,0,0,4.25,15,4.75,16.5,1.01,0.91,1.05,4,4
511,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.75,After,1,0,4.25,12.5,4.75,15,1.01,1.01,0.89,6,2
514,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.25,Before,0,0,4.25,18,4.5,16,0.94,0.9,0.94,5,3
514,PA,Pennsylvania,0,Roy Rogers,PA: Easton,0,0.25,After,1,0,4.25,34,4.25,16,0.95,0.95,1.05,6,4
515,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.33,Before,0,0,4.25,19,5,16,1.05,0.94,1.16,5,3
515,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.33,After,1,0,4.25,17.5,4.75,16,1.01,1.01,0.94,5,4
516,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.23,Before,0,0,4.25,20.25,4.75,16,1.05,0.91,1.05,4,3
516,PA,Pennsylvania,0,Roy Rogers,PA: Easton,1,0.23,After,1,0,4.25,10,4.91,14,1.01,0.95,0.89,5,3
521,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.5,Before,0,0,4.25,15.5,4.25,16.5,,,0.52,4,4
521,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.5,After,1,0,4.25,14,4.4,16,0.41,0.84,0.89,4,2
522,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,Before,0,0,4.25,21,4.35,16,1,0.87,0.94,3,3
522,PA,Pennsylvania,0,Burger King,PA: Philadelphia suburbs,0,0.75,After,1,0,4.25,17.5,4.25,16,1,0.74,0.95,3,3
4071,PA,Pennsylvania,0,KFC,PA: Easton,1,0.9,Before,0,0,4.25,11,4.75,10,0.95,0.74,2.33,4,3
4071,PA,Pennsylvania,0,KFC,PA: Easton,1,0.9,After,1,0,4.25,11,4.25,11,0.95,0.84,2.53,4,3
4072,NJ,New Jersey,1,Wendy's,Northern NJ,1,0,Before,0,0,4.25,12,5.75,10.5,1.17,1.17,1.38,1,1
4072,NJ,New Jersey,1,Wendy's,Northern NJ,1,0,After,1,1,5.05,14.5,5.5,10.5,1.05,1.16,2.32,1,1
